original_file_path,crop_face_file_path,labels,natural,sleepy_eye,yawn,rub_eye,look_away
images/20250307_222829_087.jpg,cropped_faces/20250307_222829_087.jpg,yawn,0,0,1,0,0
images/20250307_222829_088.jpg,cropped_faces/20250307_222829_088.jpg,yawn,0,0,1,0,0
images/20250307_222829_089.jpg,cropped_faces/20250307_222829_089.jpg,yawn,0,0,1,0,0
images/20250307_222829_090.jpg,cropped_faces/20250307_222829_090.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_091.jpg,cropped_faces/20250307_222829_091.jpg,yawn,0,0,1,0,0
images/20250307_222829_092.jpg,cropped_faces/20250307_222829_092.jpg,yawn,0,0,1,0,0
images/20250307_222829_093.jpg,cropped_faces/20250307_222829_093.jpg,yawn,0,0,1,0,0
images/20250307_222829_094.jpg,cropped_faces/20250307_222829_094.jpg,yawn,0,0,1,0,0
images/20250307_222829_095.jpg,cropped_faces/20250307_222829_095.jpg,yawn,0,0,1,0,0
images/20250307_222829_094.jpg,cropped_faces/20250307_222829_094.jpg,yawn,0,0,1,0,0
images/20250307_222829_095.jpg,cropped_faces/20250307_222829_095.jpg,yawn,0,0,1,0,0
images/20250307_222829_096.jpg,cropped_faces/20250307_222829_096.jpg,yawn,0,0,1,0,0
images/20250307_222829_097.jpg,cropped_faces/20250307_222829_097.jpg,yawn,0,0,1,0,0
images/20250307_222829_098.jpg,cropped_faces/20250307_222829_098.jpg,natural,1,0,0,0,0
images/20250307_222829_099.jpg,cropped_faces/20250307_222829_099.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_100.jpg,cropped_faces/20250307_222829_100.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_101.jpg,cropped_faces/20250307_222829_101.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_102.jpg,cropped_faces/20250307_222829_102.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_103.jpg,cropped_faces/20250307_222829_103.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_104.jpg,cropped_faces/20250307_222829_104.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_105.jpg,cropped_faces/20250307_222829_105.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_106.jpg,cropped_faces/20250307_222829_106.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_107.jpg,cropped_faces/20250307_222829_107.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_108.jpg,cropped_faces/20250307_222829_108.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_109.jpg,cropped_faces/20250307_222829_109.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_110.jpg,cropped_faces/20250307_222829_110.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_111.jpg,cropped_faces/20250307_222829_111.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_112.jpg,cropped_faces/20250307_222829_112.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_113.jpg,cropped_faces/20250307_222829_113.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_114.jpg,cropped_faces/20250307_222829_114.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_115.jpg,cropped_faces/20250307_222829_115.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_116.jpg,cropped_faces/20250307_222829_116.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_117.jpg,cropped_faces/20250307_222829_117.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_118.jpg,cropped_faces/20250307_222829_118.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_119.jpg,cropped_faces/20250307_222829_119.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_120.jpg,cropped_faces/20250307_222829_120.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_121.jpg,cropped_faces/20250307_222829_121.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_122.jpg,cropped_faces/20250307_222829_122.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_123.jpg,cropped_faces/20250307_222829_123.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_124.jpg,cropped_faces/20250307_222829_124.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_125.jpg,cropped_faces/20250307_222829_125.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_126.jpg,cropped_faces/20250307_222829_126.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_127.jpg,cropped_faces/20250307_222829_127.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_128.jpg,cropped_faces/20250307_222829_128.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_129.jpg,cropped_faces/20250307_222829_129.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_130.jpg,cropped_faces/20250307_222829_130.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_131.jpg,cropped_faces/20250307_222829_131.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_132.jpg,cropped_faces/20250307_222829_132.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_133.jpg,cropped_faces/20250307_222829_133.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_134.jpg,cropped_faces/20250307_222829_134.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_135.jpg,cropped_faces/20250307_222829_135.jpg,natural,1,0,0,0,0
images/20250307_222829_136.jpg,cropped_faces/20250307_222829_136.jpg,natural,1,0,0,0,0
images/20250307_222829_137.jpg,cropped_faces/20250307_222829_137.jpg,natural,1,0,0,0,0
images/20250307_222829_138.jpg,cropped_faces/20250307_222829_138.jpg,natural,1,0,0,0,0
images/20250307_222829_139.jpg,cropped_faces/20250307_222829_139.jpg,natural,1,0,0,0,0
images/20250307_222829_140.jpg,cropped_faces/20250307_222829_140.jpg,natural,1,0,0,0,0
images/20250307_222829_142.jpg,cropped_faces/20250307_222829_142.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_143.jpg,cropped_faces/20250307_222829_143.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_144.jpg,cropped_faces/20250307_222829_144.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_145.jpg,cropped_faces/20250307_222829_145.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_146.jpg,cropped_faces/20250307_222829_146.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_147.jpg,cropped_faces/20250307_222829_147.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_148.jpg,cropped_faces/20250307_222829_148.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_149.jpg,cropped_faces/20250307_222829_149.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_150.jpg,cropped_faces/20250307_222829_150.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_151.jpg,cropped_faces/20250307_222829_151.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_152.jpg,cropped_faces/20250307_222829_152.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_153.jpg,cropped_faces/20250307_222829_153.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_154.jpg,cropped_faces/20250307_222829_154.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_155.jpg,cropped_faces/20250307_222829_155.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_156.jpg,cropped_faces/20250307_222829_156.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_157.jpg,cropped_faces/20250307_222829_157.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_158.jpg,cropped_faces/20250307_222829_158.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_160.jpg,cropped_faces/20250307_222829_160.jpg,"sleepy_eye, rub_eye",0,1,0,1,0
images/20250307_222829_161.jpg,cropped_faces/20250307_222829_161.jpg,rub_eye,0,0,0,1,0
images/20250307_222829_162.jpg,cropped_faces/20250307_222829_162.jpg,rub_eye,0,0,0,1,0
images/20250307_222829_163.jpg,cropped_faces/20250307_222829_163.jpg,rub_eye,0,0,0,1,0
images/20250307_222829_164.jpg,cropped_faces/20250307_222829_164.jpg,rub_eye,0,0,0,1,0
images/20250307_222829_165.jpg,cropped_faces/20250307_222829_165.jpg,rub_eye,0,0,0,1,0
images/20250307_222829_169.jpg,cropped_faces/20250307_222829_169.jpg,rub_eye,0,0,0,1,0
images/20250307_222829_170.jpg,cropped_faces/20250307_222829_170.jpg,rub_eye,0,0,0,1,0
images/20250307_222829_171.jpg,cropped_faces/20250307_222829_171.jpg,rub_eye,0,0,0,1,0
images/20250307_222829_172.jpg,cropped_faces/20250307_222829_172.jpg,rub_eye,0,0,0,1,0
images/20250307_222829_173.jpg,cropped_faces/20250307_222829_173.jpg,rub_eye,0,0,0,1,0
images/20250307_222829_174.jpg,cropped_faces/20250307_222829_174.jpg,rub_eye,0,0,0,1,0
images/20250307_222829_178.jpg,cropped_faces/20250307_222829_178.jpg,natural,1,0,0,0,0
images/20250307_222829_180.jpg,cropped_faces/20250307_222829_180.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_181.jpg,cropped_faces/20250307_222829_181.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_182.jpg,cropped_faces/20250307_222829_182.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_183.jpg,cropped_faces/20250307_222829_183.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_184.jpg,cropped_faces/20250307_222829_184.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_185.jpg,cropped_faces/20250307_222829_185.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_186.jpg,cropped_faces/20250307_222829_186.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_187.jpg,cropped_faces/20250307_222829_187.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_188.jpg,cropped_faces/20250307_222829_188.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_189.jpg,cropped_faces/20250307_222829_189.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_190.jpg,cropped_faces/20250307_222829_190.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_191.jpg,cropped_faces/20250307_222829_191.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_192.jpg,cropped_faces/20250307_222829_192.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_193.jpg,cropped_faces/20250307_222829_193.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_194.jpg,cropped_faces/20250307_222829_194.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_195.jpg,cropped_faces/20250307_222829_195.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_196.jpg,cropped_faces/20250307_222829_196.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_197.jpg,cropped_faces/20250307_222829_197.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_198.jpg,cropped_faces/20250307_222829_198.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_199.jpg,cropped_faces/20250307_222829_199.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_200.jpg,cropped_faces/20250307_222829_200.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_201.jpg,cropped_faces/20250307_222829_201.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_202.jpg,cropped_faces/20250307_222829_202.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_203.jpg,cropped_faces/20250307_222829_203.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_204.jpg,cropped_faces/20250307_222829_204.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_205.jpg,cropped_faces/20250307_222829_205.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_206.jpg,cropped_faces/20250307_222829_206.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_207.jpg,cropped_faces/20250307_222829_207.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_208.jpg,cropped_faces/20250307_222829_208.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_209.jpg,cropped_faces/20250307_222829_209.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_212.jpg,cropped_faces/20250307_222829_212.jpg,natural,1,0,0,0,0
images/20250307_222829_213.jpg,cropped_faces/20250307_222829_213.jpg,natural,1,0,0,0,0
images/20250307_222829_214.jpg,cropped_faces/20250307_222829_214.jpg,natural,1,0,0,0,0
images/20250307_222829_218.jpg,cropped_faces/20250307_222829_218.jpg,natural,1,0,0,0,0
images/20250307_222829_219.jpg,cropped_faces/20250307_222829_219.jpg,natural,1,0,0,0,0
images/20250307_222829_220.jpg,cropped_faces/20250307_222829_220.jpg,sleepy_eye,0,1,0,0,0
images/20250307_222829_224.jpg,cropped_faces/20250307_222829_224.jpg,natural,1,0,0,0,0
images/20250307_222829_225.jpg,cropped_faces/20250307_222829_225.jpg,natural,1,0,0,0,0
images/20250307_222829_226.jpg,cropped_faces/20250307_222829_226.jpg,natural,1,0,0,0,0
images/20250307_222829_227.jpg,cropped_faces/20250307_222829_227.jpg,natural,1,0,0,0,0
images/20250307_222829_230.jpg,cropped_faces/20250307_222829_230.jpg,yawn,0,0,1,0,0
images/20250307_222829_231.jpg,cropped_faces/20250307_222829_231.jpg,yawn,0,0,1,0,0
images/20250307_222829_232.jpg,cropped_faces/20250307_222829_232.jpg,yawn,0,0,1,0,0
images/20250307_222829_233.jpg,cropped_faces/20250307_222829_233.jpg,yawn,0,0,1,0,0
images/20250307_222829_234.jpg,cropped_faces/20250307_222829_234.jpg,yawn,0,0,1,0,0
images/20250307_222829_235.jpg,cropped_faces/20250307_222829_235.jpg,yawn,0,0,1,0,0
images/20250307_222829_236.jpg,cropped_faces/20250307_222829_236.jpg,yawn,0,0,1,0,0
images/20250307_222829_237.jpg,cropped_faces/20250307_222829_237.jpg,yawn,0,0,1,0,0
images/20250307_222829_238.jpg,cropped_faces/20250307_222829_238.jpg,yawn,0,0,1,0,0
images/20250307_222829_239.jpg,cropped_faces/20250307_222829_239.jpg,yawn,0,0,1,0,0
images/20250307_222829_240.jpg,cropped_faces/20250307_222829_240.jpg,yawn,0,0,1,0,0
images/20250307_222829_241.jpg,cropped_faces/20250307_222829_241.jpg,yawn,0,0,1,0,0
images/20250307_222829_242.jpg,cropped_faces/20250307_222829_242.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_243.jpg,cropped_faces/20250307_222829_243.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_244.jpg,cropped_faces/20250307_222829_244.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_245.jpg,cropped_faces/20250307_222829_245.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_246.jpg,cropped_faces/20250307_222829_246.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_247.jpg,cropped_faces/20250307_222829_247.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_248.jpg,cropped_faces/20250307_222829_248.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_249.jpg,cropped_faces/20250307_222829_249.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_250.jpg,cropped_faces/20250307_222829_250.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_251.jpg,cropped_faces/20250307_222829_251.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_252.jpg,cropped_faces/20250307_222829_252.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_253.jpg,cropped_faces/20250307_222829_253.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_254.jpg,cropped_faces/20250307_222829_254.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_255.jpg,cropped_faces/20250307_222829_255.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_256.jpg,cropped_faces/20250307_222829_256.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_257.jpg,cropped_faces/20250307_222829_257.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_258.jpg,cropped_faces/20250307_222829_258.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_259.jpg,cropped_faces/20250307_222829_259.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_260.jpg,cropped_faces/20250307_222829_260.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_261.jpg,cropped_faces/20250307_222829_261.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_262.jpg,cropped_faces/20250307_222829_262.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_263.jpg,cropped_faces/20250307_222829_263.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_264.jpg,cropped_faces/20250307_222829_264.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_265.jpg,cropped_faces/20250307_222829_265.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_266.jpg,cropped_faces/20250307_222829_266.jpg,yawn,0,0,1,0,0
images/20250307_222829_267.jpg,cropped_faces/20250307_222829_267.jpg,yawn,0,0,1,0,0
images/20250307_222829_268.jpg,cropped_faces/20250307_222829_268.jpg,yawn,0,0,1,0,0
images/20250307_222829_269.jpg,cropped_faces/20250307_222829_269.jpg,yawn,0,0,1,0,0
images/20250307_222829_270.jpg,cropped_faces/20250307_222829_270.jpg,yawn,0,0,1,0,0
images/20250307_222829_271.jpg,cropped_faces/20250307_222829_271.jpg,yawn,0,0,1,0,0
images/20250307_222829_272.jpg,cropped_faces/20250307_222829_272.jpg,yawn,0,0,1,0,0
images/20250307_222829_273.jpg,cropped_faces/20250307_222829_273.jpg,yawn,0,0,1,0,0
images/20250307_222829_274.jpg,cropped_faces/20250307_222829_274.jpg,yawn,0,0,1,0,0
images/20250307_222829_275.jpg,cropped_faces/20250307_222829_275.jpg,yawn,0,0,1,0,0
images/20250307_222829_276.jpg,cropped_faces/20250307_222829_276.jpg,yawn,0,0,1,0,0
images/20250307_222829_277.jpg,cropped_faces/20250307_222829_277.jpg,yawn,0,0,1,0,0
images/20250307_222829_278.jpg,cropped_faces/20250307_222829_278.jpg,yawn,0,0,1,0,0
images/20250307_222829_279.jpg,cropped_faces/20250307_222829_279.jpg,yawn,0,0,1,0,0
images/20250307_222829_280.jpg,cropped_faces/20250307_222829_280.jpg,yawn,0,0,1,0,0
images/20250307_222829_281.jpg,cropped_faces/20250307_222829_281.jpg,yawn,0,0,1,0,0
images/20250307_222829_282.jpg,cropped_faces/20250307_222829_282.jpg,yawn,0,0,1,0,0
images/20250307_222829_283.jpg,cropped_faces/20250307_222829_283.jpg,yawn,0,0,1,0,0
images/20250307_222829_284.jpg,cropped_faces/20250307_222829_284.jpg,yawn,0,0,1,0,0
images/20250307_222829_285.jpg,cropped_faces/20250307_222829_285.jpg,yawn,0,0,1,0,0
images/20250307_222829_286.jpg,cropped_faces/20250307_222829_286.jpg,yawn,0,0,1,0,0
images/20250307_222829_287.jpg,cropped_faces/20250307_222829_287.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_288.jpg,cropped_faces/20250307_222829_288.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_289.jpg,cropped_faces/20250307_222829_289.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_290.jpg,cropped_faces/20250307_222829_290.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_291.jpg,cropped_faces/20250307_222829_291.jpg,"sleepy_eye, yawn",0,1,1,0,0
images/20250307_222829_292.jpg,cropped_faces/20250307_222829_292.jpg,"sleepy_eye, yawn",0,1,1,0,0
